Feature	DE41NGSUKBR126214	DE68NGSUKBR126213	DE14NGSUKBR126215	DE03NGSUKBR126219	DE57NGSUKBR126217	DE95NGSUKBR126212	DE73NGSUKBR126220	DE84NGSUKBR126216	DE71NGSUKBR117720	DE87NGSUKBR117723
Gm38973	0.0001	0.0001	0.328193	0.539225	0.087378	0.176501	0.185089	0.48397	0.702128	0.0001
Gm39041	4.54275	0.0001	14.5456	20.4868	15.972	11.6426	7.67715	22.5	10.0625	10.9713
Gm3912	2.8367	7.47929	0.0001	0.0001	1.13471	1.24517	0.0001	0.0001	1.48216	1.01595
Gm39139	0.0001	0.0001	0.109464	0.0001	0.087378	1.05851	0.0001	0.121067	0.0001	0.0001
Gm39214	4.96337	0.0001	0.0001	0.64705	0.43649	1.35067	0.0001	0.0001	1.95018	0.406442
Gm39323	0.0001	0.0001	0.218829	0.107925	0.0001	0.0001	0.0001	0.0001	0.936137	0.0001
Gm39325	0.0001	0.0001	2.84358	2.37225	2.00749	5.20393	0.0001	5.5646	2.18419	3.04766
Gm39326	3.19678	0.0994423	4.9215	7.87132	3.84033	8.73195	2.77494	10.8991	10.3437	7.02134
Gm39526	0.0001	0.0001	0.109464	0.539225	0.0001	0.0001	0.0001	0.0001	0.780131	0.914369
Gm3953	0.0001	0.0001	0.0001	1.01097	0.0001	0.0884675	0.647562	1.33671	0.0781031	0.0001
Gm4013	0.673086	0.0994423	0.546922	0.8627	0.785602	0.0883005	0.277584	0.48397	0.624125	0.0001
Gm4017	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.234109	0.812783
Gm40309	36.8461	8.74223	37.0746	33.5337	33.6894	37.8381	8.87958	41.4919	16.1467	13.003
Gm40319	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.780131	0.0001
Gm40332	0.0001	0.0001	1.5312	0.539225	0.785602	0.882105	0.0001	1.08881	0.0001	0.304856
Gm4034	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.87217	0.0001
Gm40466	3.53328	0.0001	0.0001	0.107925	0.087378	0.176501	0.0001	0.0001	0.0001	0.0001
Gm40493	0.0001	0.0001	0.437558	0.0001	0.0001	0.0001	0.0001	0.0001	1.17015	0.0001
Gm40557	0.504839	0.0994423	0.437558	0.0001	0.174656	0.264701	0.0001	0.242035	0.702128	0.0001
Gm40617	0.0001	2.68234	0.0001	0.0001	0.0001	0.176501	0.0001	0.0001	0.0001	0.0001
Gm40658	1.26195	0.0001	0.109464	0.0001	0.174656	0.176501	0.0001	0.0001	0.0001	0.0001
Gm4070	0.000127996	8.43323	5.47371	6.40502	12.7031	8.01799	0.93308	6.63924	1.99451	5.57913
Gm40841	3.44915	0.0001	0.98438	0.8627	1.04744	0.617503	0.0001	0.0001	2.10618	2.23498
Gm40893	0.0001	0.0001	0.0001	0.323575	0.0001	0.0001	0.0001	0.0001	0.858134	0.203271
Gm40909	0.0001	0.0001	0.218829	0.4314	0.349212	0.0001	0.0001	0.121067	0.0001	0.0001
Gm40975	0.0001	0.0001	0.0001	0.0001	0.261934	0.352902	0.0001	0.0001	0.0001	0.304856
Gm41030	0.0001	0.0001	0.437558	0.0001	0.0001	0.0001	0.0001	0.0001	1.01414	0.0001
Gm41077	0.0001	0.0001	0.218829	0.539225	0.349212	0.352902	0.0001	0.604937	2.4182	2.64132
Gm4117	27.6036	13.908	3.8658	4.96005	8.01589	7.67354	0.0925946	9.07266	8.42443	3.96678
Gm4118	0.0001	0.0001	0.109464	0.323575	0.87288	0.0001	0.0925946	0.121067	0.0001	0.0001
Gm4129	0.0001	0.0001	0.0001	0.21575	0.0001	0.0001	0.0001	0.0001	1.30273	4.06352
Gm41307	0.0001	0.0001	0.0001	0.21575	0.087378	0.0001	0.0001	0.96784	0.0001	0.0001
Gm4131	0.0001	0.0001	1.42184	0.323575	2.09477	1.14671	3.4224	0.48397	1.01414	0.508027
Gm41349	4.03801	0.0001	3.82785	2.04877	2.09477	4.23372	0.0001	0.846872	1.87217	4.36827
Gm41442	0.0001	0.0001	0.218829	0.21575	1.22199	1.85231	0.0001	0.242035	1.32615	0.508027
Gm4149	0.0001	11.6318	5.49089	1.10344	1.68946	4.89305	7.39053	0.0001	10.4638	29.7294
Gm41505	0.0001	0.0001	0.0001	0.64705	0.174656	1.14671	0.0001	0.0001	1.71617	0.914369
Gm41609	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.11004	0.0001	0.0001	0.0001
Gm41611	0.0001	0.0994423	1.09374	0.64705	1.22668	2.20511	0.0001	0.522486	0.624125	0.0001
Gm41662	0.0001	9.33828	0.875015	0.0001	1.39655	0.264701	0.0001	0.121067	0.0001	0.203271
Gm41757	0.0001	0.0001	0.0001	0.107925	0.0001	0.0001	0.0001	0.0001	1.09214	0.0001
Gm41760	0.0001	0.0001	0.0001	0.535333	0.261934	1.05851	0.0001	0.0001	0.312112	1.82864
Gm41764	0.0001	0.0001	6.23387	3.0192	7.85512	3.61632	0.0001	5.68557	0.468119	1.01595
Gm41780	3.44915	0.0001	0.0001	0.107925	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
Gm4189	0.0001	0.894181	0.656287	0.323575	0.0001	0.882105	0.0001	0.0001	0.156106	1.11754
Gm4202	5.87648	0.0001	1.38588	0.134517	0.0001	0.100776	0.0001	0.559126	6.52452	1.31589
Gm4204	66.0925	66.56	139.688	148.091	128.668	81.3286	335.238	264.362	100.021	64.7334
Gm42047	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.35387	5.66146
Gm42067	6.81408	0.0001	0.437558	0.21575	0.611046	2.29331	0.0925946	0.725905	0.780131	1.82864
Gm42372	2.43967	0.198785	4.37468	2.37225	3.5785	4.58652	1.20253	2.29848	11.7006	6.37542
Gm4240	0.0842232	0.0001	0.0001	0.0001	0.087378	0.0001	0.0001	0.0001	0.0001	0.914369
Gm42417	11.5043	0.925235	3.03191	2.93869	1.48267	3.41522	4.7183	2.09043	20.7247	8.88607
Gm42421	0.0001	0.0001	0.0001	0.431385	0.17465	1.23491	0.0001	0.725881	1.63816	0.711174
Gm42427	2.35555	0.0001	1.8593	1.94095	1.39655	1.57409	0.185089	1.20977	0.546122	5.0644
Gm42428	0.25247	0.0001	0.109464	0.109294	0.698324	0.0001	0.185089	0.121067	0.0001	0.0001
Gm42432	2.94441	9.53697	4.81213	1.83312	6.02228	6.08593	0.370078	3.38719	6.39635	2.53973
Gm42433	0.0001	6.05998	0.0001	0.0001	2.00749	0.264701	0.555068	0.242035	0.234109	0.0001
Gm42436	0.109203	0.0001	1.31812	0.238459	1.05877	0.283781	0.0001	0.670989	0.944928	0.214344
Gm42437	4.51777	0.0001	10.3624	11.0834	12.0331	8.53646	5.91976	18.4421	6.62157	2.42708
Gm42438	0.0001	0.0001	0.656287	0.4314	0.0001	0.617503	0.0001	0.0001	0.468119	2.64132
Gm42440	17.3295	10.0337	17.1703	27.4955	31.4202	63.9454	3.32991	11.7339	12.7926	18.7934
Gm42441	11.0202	0.0001	2.07802	7.7635	2.793	8.90835	1.38752	2.54042	9.67248	7.11108
Gm42442	6.8982	0.0001	1.96866	4.20527	2.793	9.52575	0.0001	0.0001	4.91429	10.0571
Gm42443	11.9456	6.45735	17.7171	20.379	31.682	37.1325	2.77494	9.91943	8.50244	8.83803
Gm42444	2.43967	0.0001	0.328193	0.4314	0.43649	3.61632	0.740057	0.121067	2.26219	0.406442
Gm42445	0.0001	0.0001	0.546922	0.4314	1.13471	0.441102	0.0001	1.33074	0.624125	0.0001
Gm42446	0.0001	0.0001	0.109464	0.107925	0.611046	2.11691	1.57251	1.57268	0.936137	0.101685
Gm42447	8.3283	2.583	2.29675	2.04877	3.40394	11.2898	0.0001	7.74202	4.13426	3.86034
Gm42448	0.0001	0.0001	0.765651	0.0001	1.30927	3.88092	0.0001	1.69364	2.4182	0.914369
Gm42455	0.0001	0.0001	0.109464	0.0001	0.349212	0.176501	0.0001	0.363002	0.0001	0.101685
Gm42461	0.925455	0.397469	0.546922	0.0001	0.174656	1.23491	0.0001	0.121067	0.546122	0.0001
Gm42462	0.0001	0.0001	0.0001	0.0001	0.0001	0.352902	0.0001	0.0001	0.468119	0.812783
Gm42463	5.29986	11.8218	0.98438	3.12702	4.72388	2.99892	0.370078	0.846872	1.71617	1.32071
Gm42466	5.55223	5.36459	3.71849	3.4505	5.41134	8.82015	0.0001	9.6775	1.01414	2.03181
Gm42467	0.168346	6.55669	5.46832	3.12702	2.88027	3.61632	0.0001	2.66138	1.01414	8.53327
Gm4247	0.0001	0.0001	0.0001	0.110507	0.807366	0.722903	0.0947303	0.0001	0.348253	0.722015
Gm42478	0.0001	0.0001	1.31247	0.539225	0.349212	0.529303	0.0001	0.48397	2.10618	1.4223
Gm42479	0.0001	0.0001	0.98438	0.754875	2.00749	4.49832	0.0001	1.20977	1.95018	3.14925
Gm42480	8.41242	0.397469	15.2018	7.44002	29.8492	17.0228	31.5408	38.9516	14.8987	5.68888
Gm42481	3.86977	0.198785	8.53053	8.73392	13.9646	7.40894	3.4224	11.9759	4.13426	7.21266
Gm42482	3.02854	0.0001	4.04658	7.11655	8.90246	12.701	3.4224	4.23396	3.97826	8.12693
Gm42483	0.0001	0.0001	0.218829	0.8627	2.00749	2.64611	0.0001	0.242035	3.12022	2.43815
Gm42484	5.88873	0.0001	3.17167	5.28352	8.02968	10.1432	0.740057	2.41945	6.31835	9.14279
Gm42486	0.0001	0.0001	1.96866	1.18617	0.960158	4.05732	0.0001	0.0001	1.40416	1.21912
Gm42496	0.0001	0.0001	0.437558	0.0001	0.0001	0.0001	0.0001	0.0001	0.858134	0.0001
Gm42503	0.0842232	0.0001	0.109464	0.0001	0.628006	0.352902	0.0001	0.0001	0.0001	0.508027
Gm42507	17.9183	24.8357	20.9981	18.4382	17.3684	13.142	12.6719	12.5807	16.1467	22.4505
Gm42508	0.0842232	0.0994423	0.330457	0.0001	0.43649	5.48952	0.185089	0.363002	1.95018	3.75876
Gm42509	0.0001	0.0001	0.109464	0.0001	0.0001	0.0001	0.0001	0.96784	0.234109	0.0001
Gm42513	0.0001	0.0001	0.218829	0.107925	0.0001	0.617503	0.0001	1.20977	0.468119	0.0001
Gm42514	5.46811	0.0001	8.96798	14.7721	17.1939	4.49832	5.45728	10.1614	0.858134	3.55559
Gm42515	0.0001	3.57642	33.7937	46.6578	55.8456	11.4662	8.69459	30.7024	7.05312	9.44754
Gm42517	0.0001	0.0001	0.437558	0.8627	1.30927	0.970305	0.0001	0.242035	0.936137	1.11754
Gm42519	0.0001	0.0001	0.109464	0.107925	0.0001	0.441102	2.49745	0.725905	0.234109	0.0001
Gm42520	0.0001	7.55012	0.0001	0.107925	0.0001	0.0001	0.0001	0.242035	0.0001	0.0001
Gm42521	0.0001	0.0001	0.109464	1.07489	0.56426	0.0001	0.0001	0.48397	0.390115	0.0001
Gm42528	0.0001	0.0994423	0.0001	0.8627	1.74566	0.793904	0.0001	0.604937	0.312112	0.812783
Gm42531	0.0001	0.0001	0.437558	0.0001	0.439906	0.705704	2.58995	0.0001	0.0001	2.33656
Gm42534	0.0842232	0.0001	0.765651	0.0001	0.43649	1.14671	0.0001	0.48397	2.65221	0.203271
Gm42536	0.0001	0.0001	0.218829	0.8627	0.785602	3.52812	0.0001	0.0001	2.02818	2.74291
Gm42537	14.8058	7.15275	3.28103	1.07835	1.39655	8.55554	7.12219	3.14525	5.1483	6.09522
Gm42544	4.62688	0.842116	1.42184	1.45074	2.42672	1.26521	0.389165	2.8722	0.0781031	0.101685
Gm42546	6.98569	3.43734	0.000100445	1.06603	3.48197	0.0616457	0.0001	0.00247898	2.6438	1.01595
Gm42547	3.70152	0.0994423	1.74993	0.8627	0.698324	1.23491	0.0001	0.48397	0.624125	1.21912
Gm42548	0.0001	0.0001	2.62485	1.40182	3.22939	2.64611	5.36479	5.2017	3.66625	3.75876
Gm42549	3.95389	0.198785	5.40944	5.06787	9.5134	9.70215	2.49745	6.89525	2.26219	0.609612
Gm42551	3.86977	0.0001	4.59341	3.8818	8.55334	12.3482	3.60739	5.32267	8.97046	7.51742
Gm42556	0.0001	0.0001	0.109464	0.0001	0.43649	0.352902	0.0001	0.0001	0.0001	0.0001
Gm42559	0.0001	0.0001	8.3118	5.49917	5.935	3.88092	5.45728	8.34685	9.51648	7.619
Gm42560	0.0842232	0.0001	0.0001	0.0001	0.0001	0.441102	0.0001	0.96784	2.18419	1.4223
Gm42566	0.168346	0.298127	0.656287	0.539225	1.04744	0.970305	0.185089	0.846872	1.63816	0.711198
Gm42568	0.0001	0.0001	1.5312	0.8627	0.523768	0.441102	0.0001	0.0001	0.0001	0.406442
Gm42571	0.0001	2.88103	0.109464	1.83312	1.48383	3.35172	0.0001	0.725905	3.27623	3.96193
Gm42572	0.0001	0.0001	6.99942	6.36177	6.28412	3.52812	0.0001	3.75009	4.36827	4.06352
Gm42576	8.07593	0.0001	4.04658	5.49917	6.98234	9.34935	9.71203	3.38719	5.38231	9.65071
Gm42577	0.0842232	0.0001	0.546922	0.21575	0.174656	0.882105	0.0001	2.66138	2.10618	0.304856
Gm4258	14.974	0.0001	6.12451	5.607	4.97495	20.639	0.740057	2.90332	17.7848	28.5456
Gm42583	6.86442	5.06656	8.63989	6.57742	19.8665	19.4924	6.75221	12.2178	2.5742	5.38413
Gm42585	0.0001	0.0001	0.444592	0.905838	0.960158	0.798934	0.0001	0.0001	1.97987	0.935581
Gm42587	1.26195	0.0001	0.437558	0.323575	0.174656	1.14671	0.0001	0.363002	0.546122	0.0001
Gm42588	0.0001	5.46393	5.24959	11.753	5.935	12.7892	1.7575	3.62912	2.5742	4.46986
Gm42589	0.0001	0.0001	2.07802	3.4505	3.5785	4.14552	0.0001	1.45171	2.26219	3.75876
Gm42591	0.439798	0.0001	0.0001	0.0001	0.174656	0.352902	0.0001	0.0001	1.13455	1.52123
Gm42595	0.0001	5.96064	1.42184	1.61747	1.48383	1.67591	5.36479	0.96784	0.468119	3.75876
Gm42598	1.59844	3.87445	0.328193	0.0001	0.785602	0.882105	0.0001	0.242035	0.858134	0.0001
Gm42600	6.56171	0.0001	0.546922	0.754875	0.0001	2.11691	0.0001	0.242035	1.09214	1.93022
Gm42602	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.604937	0.0001	0.812783
Gm42607	2.60792	0.0001	0.0001	0.0001	0.87288	0.0001	0.0001	0.0001	0.0001	0.0001
Gm42611	0.168346	0.0001	3.60913	4.85222	5.1495	6.35053	2.03498	4.4759	6.55236	16.8633
Gm42613	0.0001	0.0001	0.0001	0.21575	0.349212	2.99892	1.29502	0.0001	2.5742	2.33656
Gm42614	19.4326	13.0139	2.07802	1.94095	2.70572	5.64493	0.0001	1.45171	8.73645	2.84449
Gm42615	0.0001	0.0001	0.875015	0.323575	0.43649	5.20393	0.0001	0.96784	1.56016	1.4223
Gm42632	0.0001	0.0001	0.0001	0.0001	0.0001	0.176501	0.0001	0.0001	0.936137	0.0001
Gm42633	0.0001	0.0001	2.73421	4.3131	3.5785	2.1441	0.0001	2.29848	0.0781031	1.17681
Gm42635	21.6198	6.25867	46.0425	68.7924	85.7944	54.6844	27.7485	68.2257	13.8846	21.7394
Gm42636	0.0001	10.0337	11.1553	5.39135	4.80039	5.29213	0.740057	7.86298	5.22631	4.46986
Gm42638	2.77617	0.0001	0.0001	0.107925	0.087378	0.0001	0.0925946	0.0001	0.0001	0.0001
Gm42639	32.6399	18.5771	43.7459	53.8048	83.0887	89.9646	17.3891	43.9113	24.6491	23.2632
Gm42640	0.0001	0.0001	2.95294	3.55832	6.19684	16.1408	0.0001	0.242035	2.26219	10.6666
Gm42645	0.0001	0.0001	0.0001	0.0001	0.261934	0.0001	2.68244	0.121067	0.0001	0.0001
Gm42648	3.19678	0.0001	0.765651	0.8627	0.611046	1.94051	0.0001	0.121067	0.936137	4.36827
Gm42651	0.0001	0.0001	0.0001	0.8627	0.785602	0.264701	0.0001	0.48397	0.780131	0.0001
Gm42653	0.0808626	0.0398395	2.40612	0.0124236	0.0093518	1.43796	0.0001	0.723526	0.944543	0.0001
Gm42656	0.0001	0.0001	0.546922	0.0001	0.0001	0.0883005	0.0001	0.0001	0.0001	0.609612
Gm42658	0.0842232	1.68892	1.42184	0.323575	0.698324	0.264701	0.0001	0.242035	0.0001	0.0001
Gm42659	4.62688	5.8613	9.18671	4.3131	3.92761	7.05614	14.9842	3.38719	8.50244	9.85388
Gm42668	0.0001	10.3317	0.0001	0.64705	0.174656	0.705704	2.58995	0.846872	1.01414	1.42228
Gm42669	7.40294	0.0001	0.0001	0.00281979	1.0789	2.35265	0.0001	0.185993	4.65319	11.5628
Gm42670	0.0001	0.0001	0.0001	0.754875	0.43649	0.0001	0.0001	0.121067	2.4962	0.711198
Gm42671	0.0001	0.0001	0.226023	0.0001	0.261934	0.364853	0.0001	0.242035	2.00054	0.548848
Gm42672	0.0001	0.0001	0.0001	0.0001	0.087378	0.0001	0.0001	0.0001	1.95018	2.74291
Gm42675	0.0001	0.0001	1.96866	0.4314	1.39655	7.32074	0.0001	0.0001	2.65221	2.33656
Gm42676	4.29038	6.85472	5.46832	3.0192	2.00749	17.993	0.0001	0.725905	3.82225	4.26669
Gm42679	18.7596	7.45078	17.7171	31.5928	27.0563	23.8142	4.25485	24.4355	7.87841	7.92376
Gm42684	0.0001	0.0001	0.0001	0.0001	0.087378	0.0001	0.0001	0.0001	0.468119	2.03181
Gm42685	7.82356	0.0001	2.73421	1.18617	0.698324	0.707074	0.0001	3.75009	0.156106	0.711198
Gm42686	0.0001	0.0001	0.0001	0.0001	0.437967	0.0001	0.0001	0.604937	1.71617	4.26669
Gm42692	0.673086	0.0001	0.875015	0.323575	1.5711	1.41131	1.29502	1.08881	0.468119	2.53973
Gm42693	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.01414	0.0001
Gm42694	3.70152	0.0001	2.51548	1.94095	1.74566	1.49951	4.06986	0.846872	2.73021	1.32071
Gm42696	0.0001	0.0001	4.9215	1.50965	1.65838	3.39278	0.0001	1.5559	0.858134	0.812783
Gm42699	0.0001	0.0001	2.40612	2.04877	3.5785	2.73431	3.05242	1.69364	1.32615	3.55559
Gm42700	0.0842232	0.0001	0.328193	0.0001	1.13471	0.882105	0.0001	0.0001	0.780131	0.0001
Gm42701	0.0001	0.0001	2.95294	3.23485	6.72051	5.02753	1.94249	3.50816	3.27623	0.812783
Gm42702	0.0001	0.0001	9.18671	6.13331	7.59329	7.32074	1.7575	1.33074	3.04222	6.39998
Gm42710	0.0001	0.0001	0.328193	0.107925	0.349212	0.0883005	0.0001	0.0001	0.390115	0.0001
Gm42715	16.1938	17.9015	16.2508	11.5095	9.86563	14.323	25.4099	16.3133	45.3105	50.8683
Gm42716	0.0001	0.0001	0.0001	0.539225	0.0001	0.352902	0.0001	1.33074	0.0001	0.0001
Gm42717	0.0001	0.0001	0.98438	0.0001	0.261934	0.0001	0.0001	0.604937	0.0001	1.01595
Gm42722	0.0001	0.0001	0.765651	0.0001	0.349212	0.176501	0.0001	0.0001	0.0001	0.0001
Gm42725	4.87925	5.26524	2.07802	1.50965	1.92022	3.70452	0.0925946	0.604937	0.624125	2.13339
Gm42726	6.8982	0.0001	8.3118	4.42092	11.3462	5.64493	0.0001	15.121	1.56016	0.508027
Gm42727	0.0001	1.58958	16.9766	9.49262	22.2722	4.14256	3.23741	25.9751	5.76245	3.16268
Gm42728	5.72048	0.0001	3.93722	4.09745	1.92022	4.85113	0.0001	4.11299	0.0001	3.35242
Gm42729	11.1044	4.56985	10.9365	2.43093	6.45867	5.0888	5.7322	3.55929	2.4962	4.1651
Gm42731	0.841332	0.0001	0.98438	1.7253	0.349212	2.73431	0.0001	1.08881	2.4962	3.04766
Gm42732	5.46811	0.0001	1.29959	0.504144	1.46674	1.29133	0.0001	0.0001	1.40416	0.96836
Gm42735	1.17783	0.0001	2.18739	1.7253	4.10217	3.70452	0.0001	3.02429	1.79417	1.72705
Gm42736	0.0001	0.0994423	4.37468	1.7253	2.793	0.793904	0.0001	0.846872	1.09214	0.0001
Gm42737	0.0001	0.0001	0.218829	0.323575	1.04744	1.23491	2.03498	0.604937	1.95018	0.914369
Gm42742	20.3864	0.523283	6.07308	0.0884175	1.94214	3.78574	0.000180213	0.197835	0.58464	2.37643
Gm42743	0.0001	0.0001	0.875015	0.64705	0.0001	0.0883005	0.0001	0.0001	0.0001	0.0001
Gm42748	18.9278	2.68234	11.2646	11.5374	11.5208	7.40894	2.86743	20.5646	7.17638	15.4411
Gm4275	0.0001	0.0001	0.875015	0.107925	0.349212	0.793904	0.0001	0.0001	0.858134	2.53974
Gm42756	0.0001	0.0001	0.720362	0.251981	0.407865	1.27035	0.0001	0.121067	1.93184	3.88869
Gm42763	0.0001	0.0001	0.656287	0.0001	0.183338	0.176501	0.0001	0.0001	2.02818	0.203271
Gm42766	0.0001	0.0001	1.09374	1.50965	6.10956	5.99773	0.0925946	2.05655	0.936137	1.72705
Gm42767	0.0001	0.0001	0.109464	0.970525	4.10217	4.76292	0.0001	1.20977	1.87217	2.23498
Gm42768	0.0001	0.0001	2.07802	2.1566	1.48383	2.46971	0.0001	0.0001	3.66625	4.67303
Gm42769	0.420716	0.496812	1.0455	0.539225	14.1391	6.17413	1.20253	2.90332	3.66625	1.93022
Gm42770	0.0842232	0.0001	3.71849	2.26442	12.3936	18.6104	3.23741	4.59686	3.82225	5.68888
Gm42771	0.0001	0.0001	0.0001	0.0001	0.087378	0.617503	0.0001	0.0001	0.0001	0.609612
Gm42777	5.97285	5.66261	1.31247	3.0192	2.14963	0.529303	2.31247	1.57268	1.63816	3.35242
Gm42778	0.0001	0.0001	2.29675	0.64705	0.960158	3.35172	0.0001	0.96784	4.36827	4.77461
Gm42780	0.0001	0.0001	0.109464	0.0001	0.174656	0.0883005	1.665	0.0001	1.40416	0.0001
Gm42783	0.0001	0.0001	1.96866	1.94095	1.30927	3.35172	0.0001	0.0001	5.1483	5.68888
Gm42785	0.0001	0.0001	0.0001	0.0001	0.087378	0.352902	0.0001	0.0001	0.156106	2.74291
Gm42788	0.0001	0.000100001	0.546922	0.21575	0.482046	0.529303	0.0001	0.121067	1.71617	5.28254
Gm4279	0.0001	0.0001	0.0001	0.107925	0.0001	0.0001	0.0001	0.0001	0.624125	0.304856
Gm42790	2.5238	0.198785	0.218829	0.4314	0.681268	0.0883005	0.0001	1.08881	0.0001	0.101685
Gm42791	0.0001	0.0001	0.218829	0.000136738	0.0001	0.793904	0.0001	0.0001	0.00454936	0.000100005
Gm42798	4.45863	0.0001	4.26531	2.69572	9.5134	4.06592	6.19724	6.89525	4.13426	4.8762
Gm42801	6.39346	8.94091	0.0001	1.56583	1.82692	3.57576	0.0001	0.503934	0.312112	0.101685
Gm42803	4.20626	0.0001	0.0001	0.4314	1.22199	0.264701	0.0001	0.0001	2.10618	0.101685
Gm42819	6.72996	0.0001	15.3111	12.6156	13.0918	11.2016	5.45728	13.4275	8.03442	12.0888
Gm42820	0.0001	2.08629	3.0623	1.7253	2.88027	2.99892	6.65971	0.242035	6.47436	6.60315
Gm42826	1.56674	0.0001	0.0001	0.882721	1.24935	0.640559	0.0001	0.692408	0.566511	2.41787
Gm42829	0.0001	0.0001	0.656287	0.64705	1.12174	0.970305	0.0001	1.45171	2.4182	0.203271
Gm42830	0.0001	0.0001	0.437558	0.64705	0.698324	0.362569	1.57251	0.604937	0.468119	1.11754
Gm42837	0.0001	0.0001	0.0001	0.0001	0.0001	0.970305	0.0001	0.0001	1.01414	0.0001
Gm42840	1.85081	1.98695	0.228624	0.220435	0.261934	0.809174	0.0001	0.363002	3.94764	2.53973
Gm42841	17.4977	0.0001	4.04658	3.98962	6.54595	11.378	0.0001	2.41945	3.35423	2.33656
Gm42842	0.0001	0.0994423	0.409638	0.0001	0.349212	0.970305	0.0001	0.0001	0.234109	0.0001
Gm42843	0.0001	0.0001	0.0001	0.4314	0.523768	2.38151	0.0001	1.57268	7.6444	6.70474
Gm42845	0.0001	9.62477	0.831519	0.0001	0.000100741	0.0001	0.0997497	0.0773662	0.0001	0.0001
Gm42846	5.09529	55.5055	8.27583	0.911753	5.27482	7.14049	0.0001	0.0001	2.07092	12.8917
Gm42847	0.0001	0.0001	0.328193	0.0001	0.523768	0.352902	0.0001	0.0001	0.0001	0.0001
Gm42849	0.0001	5.06656	0.437558	0.107925	0.174656	0.793904	0.0001	0.48397	0.0001	0.609612
Gm4285	2.94441	1.86164	2.07802	0.64705	1.30927	2.46971	0.462573	1.20977	0.0001	0.508027
Gm42851	0.0001	0.0001	0.0001	0.107925	0.268797	0.264701	0.0001	0.363002	0.156106	0.0001
Gm42853	5.63636	15.0008	4.04658	2.69572	9.86251	3.79272	1.84999	8.58879	1.01414	4.06352
Gm42856	0.0001	0.0001	0.656287	1.7253	0.960158	2.02871	0.647562	0.48397	3.19823	3.86034
Gm42858	0.0001	13.8017	4.48404	1.7253	1.65838	5.88931	0.0001	1.28462	1.01414	2.84449
Gm42863	0.0001	0.0001	0.98438	2.04877	1.30927	0.176501	1.84999	0.96784	0.0001	0.0001
Gm42866	0.841332	0.0001	0.0001	0.107925	0.349212	0.0883005	0.0001	0.604937	0.0001	0.0001
Gm42869	0.0001	8.84157	1.20311	1.83312	4.88767	1.23491	0.462573	4.71783	1.63816	3.454
Gm42870	0.168346	5.56327	0.0001	0.0001	0.0001	0.0883005	0.0925946	0.0001	0.858134	0.0001
Gm42872	0.0001	0.0001	0.109464	0.4314	0.087378	0.264701	0.0001	0.0001	0.858134	0.711198
Gm42874	0.0001	0.0001	0.0001	0.21575	0.0001	0.0001	2.77494	1.57268	0.156106	0.609612
Gm42876	4.03801	5.46393	0.98438	2.80355	2.70572	2.38151	2.58995	0.725905	1.63816	2.43815
Gm42878	0.0001	0.0001	0.0800831	0.0001	0.0001	0.829962	0.135413	0.196232	0.0001	0.964112
Gm42879	1.93493	0.0001	0.0001	0.0001	0.43649	1.05851	0.0001	0.0001	0.234109	0.0001
Gm42883	0.0001	0.0001	0.0001	0.0001	0.0001	0.264701	0.0001	0.48397	0.0001	0.812783
Gm42885	0.0001	0.0001	0.765651	0.970525	0.785602	0.352902	0.0001	0.242035	0.0781031	0.711198
Gm42888	0.0001	0.0001	0.109464	0.107925	0.0001	0.793904	0.0001	0.604937	0.780131	1.52388
Gm42890	0.0001	0.0001	0.0001	0.0001	0.87288	0.264701	0.0001	0.0001	0.702128	1.32071
Gm42892	0.0001	0.0001	0.109464	0.0001	0.261934	0.793904	0.0001	0.0001	1.17015	2.03181
Gm42893	3.70152	0.0001	0.000100127	0.0001	0.0001	0.000125686	0.0001	0.0001	0.000101846	0.0001
Gm42894	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.86743	0.363002	0.0001	0.914369
Gm42895	0.0001	0.0979052	0.656287	0.8627	0.0001	0.793904	0.0001	1.20977	1.48216	0.0001
Gm42897	0.0001	0.0001	0.328193	0.107925	0.261934	0.264701	0.0001	1.08881	1.71617	0.0001
Gm42898	0.0001	0.0001	7.43688	12.7234	11.6081	3.26352	5.27229	6.16944	1.32615	2.84449
Gm42899	0.0001	0.0001	9.51481	3.77397	14.2264	6.35053	0.0925946	5.08073	0.546122	2.13339
Gm42900	0.0001	0.0001	0.875015	0.0001	0.0001	0.441102	0.0001	0.0001	1.01414	0.0001
Gm42907	0.0001	0.0001	0.875015	0.21575	2.49607	0.264701	4.16311	1.08881	1.95018	0.508027
Gm42908	0.0001	0.0001	1.31247	1.40182	0.611046	0.705704	0.0001	0.121067	0.0001	0.914369
Gm42909	2.01906	0.0001	0.0001	0.21575	0.0001	0.705704	0.0001	0.0001	0.468119	0.0001
